.com,66.0%
.net,2.9%
.jp,2.6%
.cn,2.6%
.ru,2.4%
.org,2.3%
.in,1.3%
.tw,1.2%
.au,0.9%
.de,0.8%
.it,0.8%
.uk,0.7%
.fr,0.7%
.id,0.7%
.pl,0.7%
.gov,0.7%
.ir,0.5%
.tr,0.5%
.vn,0.5%
.co,0.5%
.io,0.5%
.br,0.5%
.ca,0.4%
.gr,0.4%
.mx,0.4%
.sg,0.4%
.es,0.3%
.ar,0.3%
.th,0.3%
.tv,0.3%
.edu,0.3%
.ve,0.3%
.ua,0.2%
.kr,0.2%
.cl,0.2%
.my,0.2%
.cc,0.2%
.sa,0.2%
.az,0.2%
.news,0.2%
.gg,0.2%
.to,0.2%
.ao,0.2%
.info,0.1%
.za,0.1%
.ch,0.1%
.eu,0.1%
.nz,0.1%
.us,0.1%
.me,0.1%
.ro,0.1%
.pk,0.1%
.cz,0.1%
.kz,0.1%
.ae,0.1%
.hk,0.1%
.be,0.1%
.ma,0.1%
.at,0.1%
.pe,0.1%
.ph,0.1%
.pt,0.1%
.bg,0.1%
.ee,0.1%
.si,0.1%
.finance,0.1%
.eg,0.1%
.network,0.1%
.dz,0.1%
.la,0.1%
.im,0.1%
.so,0.1%
.ag,0.1%
.mg,0.1%
.tm,0.1%
.dhl,0.1%
